building_id,earthquake_id,num_storeys,total_mass_kg,total_height_m,fundamental_period_T1_s,period_T2_s,period_T3_s,period_ratio_T2_T1,first_mode_mass_ratio,first_mode_participation,avg_storey_mass_kg,avg_storey_stiffness_N_m,base_stiffness_N_m,stiffness_taper_ratio,damping_ratio,pga_g,pgv_m_s,pgd_m,arias_intensity_m_s,significant_duration_s,mean_period_Tm_s,predominant_period_Tp_s,Sa_T1_g,Sa_T2_g,Sa_T3_g,Sd_T1_m,Sa_over_PGA,T1_over_Tp,T1_over_Tm,static_drift_proxy,target_max_pidr,target_max_roof_disp_m,target_peak_base_shear_N,target_peak_pfa_m_s2
Bldg_040_5St,San_Fernando_1971_Pacoima,5.0,886610.9492362948,19.765736699798776,1.0612910403555909,0.38285605262008715,0.2551718244840761,0.36074558067672874,0.8574015036543967,871.8839148829684,177322.18984725897,67561726.4654356,78967512.31225075,0.6389089160579486,0.024267970004537443,1.17,1.0361741213226916,0.47368625496262196,19.729249200797177,9.42,0.461649004640927,0.28054794520547943,1.2509668362008435,2.823120338242196,5.143932107130634,0.35003354990247154,1.0692024241032851,3.782922165329987,2.2989133079168416,0.029873929029547667,0.03266178108881147,0.48513817595609626,8858279.177005013,28.406814755114436
Bldg_019_10St,El_Centro_1940_NS_scaled_0.21g,10.0,2052578.4585914456,37.07858698432766,3.118454611073725,1.0899438674104054,0.6686626239905169,0.349514103408779,0.8291539226026338,1304.5702282325642,205257.84585914455,33968527.97319341,40000000.0,0.6984263986596704,0.03693883769232474,0.2088,0.3280233447506678,0.11186424451877919,1.1185301630938156,13.060000000000002,0.5341737574272261,0.7447272727272727,0.1340030195791503,0.19123256850662196,0.46849125166097044,0.323732260462015,0.6417769136932486,4.187378017799191,5.837903056288893,0.013438959512417133,0.016487337072344857,0.4339818158002232,2155296.3498912076,3.3381394316491195
Bldg_004_9St,El_Centro_1940_NS_scaled_0.21g,9.0,1948649.445047211,34.52008614666971,1.8669862587577561,0.6258111713455994,0.3829180140447785,0.3351985952815731,0.8546009371985288,1290.4718679648695,216516.60500524566,87950131.45529062,87950131.45529062,1.0,0.04849082359697768,0.2088,0.3280233447506678,0.11186424451877919,1.1185301630938156,13.060000000000002,0.5341737574272261,0.7447272727272727,0.15290306481578803,0.5161812581414017,0.4438569113155647,0.13241645608845024,0.7322943717231227,2.506939556437417,3.4950916865512767,0.007402324076046006,0.008989538223490615,0.17730850210796018,3032516.9549007206,3.8441705089253038
Bldg_028_4St,Kobe_1995_NS_scaled_1.17g,4.0,1124368.770359385,16.14633182447185,0.7820760057987548,0.27845282962298024,0.18452810965809507,0.3560431819393168,0.8976479800932551,1004.6329457035733,281092.19258984627,139609134.84546733,139609134.84546733,1.0,0.03511402197103145,1.1676,1.489885267133405,0.5504295453472083,19.04897040911142,12.780000000000001,0.8720606558868952,0.7728301886792452,2.7659736129880224,2.2749561136856937,1.9908018189412664,0.4210975386077353,2.3689393739191695,1.0119635817220216,0.8968137715184215,0.04435728510102729,0.04604192858931246,0.5315337892781336,28416598.452561196,34.78844384611012
Bldg_026_8St,San_Fernando_1971_Pacoima_scaled_1.20g,8.0,1015166.0411593535,27.05742871588174,1.3951200061550888,0.48102600867032974,0.2939048899595255,0.3447918505563,0.8676064061736877,938.4905756798182,126895.75514491918,72720867.3625144,62594538.81860429,1.073553100159606,0.03644826883488745,1.2,1.062742688536094,0.48583205637192123,20.75397680557232,9.42,0.461649004640927,0.28054794520547943,0.7814235269453721,2.9233668011410345,4.152779024208523,0.3777084997535491,0.6511862724544768,4.972839865689526,3.0220362052772547,0.029084346714041594,0.03738266110594593,0.44360083916460474,8675167.928122941,21.15834677118952
Bldg_010_4St,Friuli_1976_Tolmezzo_scaled_0.21g,4.0,577210.2580398876,15.589050114707588,0.9035156567368826,0.3317185659069841,0.22164574174728088,0.367142022867663,0.8750783301686131,710.7068233538631,144302.5645099719,51967001.47358608,60903626.192958586,0.7065322616075785,0.058122873880958124,0.2112,0.12811666631728136,0.0617233149605922,0.471147101774997,10.049999999999999,0.42783232247186925,0.3250793650793651,0.17217434019764138,0.4120225060132725,0.45698525042719274,0.03484071687401915,0.8152194138145898,2.7793694518761525,2.111845247027334,0.0035930830862412086,0.003723367202573373,0.04944727736841188,837864.8583686873,3.9570022632081665
Bldg_007_7St,El_Centro_1940_NS_scaled_0.21g,7.0,674145.3737687075,28.414145282790457,1.5363136806480093,0.5456887561369359,0.34003453867547073,0.3551935799378986,0.8432877429861823,753.9884154879235,96306.48196695822,33097495.190190606,40000000.0,0.6548747595095301,0.027548284333655176,0.2088,0.3280233447506678,0.11186424451877919,1.1185301630938156,13.060000000000002,0.5341737574272261,0.7447272727272727,0.2033763406662052,0.5995635008129643,0.625132926584437,0.11918151452513043,0.9740246200488754,2.0629212020420047,2.8760560759245295,0.006983190714084143,0.007244378598934305,0.15931317454834168,1176244.719963756,4.170681455267502
Bldg_032_3St,San_Fernando_1971_Pacoima,3.0,889774.2410912409,11.958446292640017,0.3812673573069689,0.14020888130339432,0.10215875831193638,0.3677442577139072,0.9141135992098178,901.8618153620312,296591.4136970803,373326647.5121846,395291334.35178196,0.8888683614801923,0.03380330511289547,1.17,1.0361741213226916,0.47368625496262196,19.729249200797177,9.42,0.461649004640927,0.28054794520547943,2.6067651742394844,2.9554973218880383,2.754701833744091,0.0937508669365186,2.2280044224269098,1.359009623213317,0.8258814672491727,0.01319568039490428,0.013016760520804168,0.10912633641779808,20510380.217195198,32.04632442694794
Bldg_010_4St,Imperial_Valley_1979_Array6,4.0,577210.2580398876,15.589050114707588,0.9035156567368826,0.3317185659069841,0.22164574174728088,0.367142022867663,0.8750783301686131,710.7068233538631,144302.5645099719,51967001.47358608,60903626.192958586,0.7065322616075785,0.058122873880958124,0.439,0.4470557915681539,0.20993321390578878,3.03447831967358,11.25,0.4646807553227397,0.8192,0.3443983012683209,0.8938250655806391,0.9024809002965165,0.06977802740857436,0.784506381021232,1.1029243856651398,1.944379332234997,0.0071872017037900035,0.007441298546028901,0.09165191924100122,1766247.425989835,6.5325034695283035
Bldg_010_4St,Kobe_1995_NS_scaled_0.50g,4.0,577210.2580398876,15.589050114707588,0.9035156567368826,0.3317185659069841,0.22164574174728088,0.367142022867663,0.8750783301686131,710.7068233538631,144302.5645099719,51967001.47358608,60903626.192958586,0.7065322616075785,0.058122873880958124,0.5004,0.638522257342888,0.23589837657737536,3.4987904833061783,12.780000000000001,0.8720606558868951,0.7728301886792452,0.8310989790011576,0.9217467960209343,0.8731480555255734,0.16824417628320765,1.6608692625922414,1.1690998488050484,1.0360697396880008,0.017344092511192354,0.01693054770505301,0.22212503971844294,4018591.1262230184,14.105828678058831
Bldg_018_10St,Friuli_1976_Tolmezzo_scaled_0.21g,10.0,2641541.8673443226,33.10622970315683,2.979394789620447,0.9999769202777022,0.6053898786112969,0.33563088844801664,0.8685081886935473,1514.6619235213475,264154.18673443224,53343084.94813778,41033142.2677983,1.3333333333333333,0.03095844509284535,0.2112,0.12811666631728136,0.0617233149605922,0.471147101774997,10.049999999999999,0.42783232247186925,0.3250793650793651,0.059255562679470665,0.1346213838271515,0.3553279128599824,0.13064366992114776,0.28056611117173613,9.16513045635196,6.963931038231333,0.008386533702405656,0.008361473829968283,0.16754226308550627,1329173.1394570463,1.2594661246768768
Bldg_033_6St,Imperial_Valley_1979_Array6,6.0,470835.12233445,22.287920016752828,0.9424337011627946,0.3261489219395039,0.2033903163261337,0.34607094540135236,0.865772791165726,638.4639676930507,78472.520389075,56818952.49859368,61590430.563559696,0.8450578110493322,0.04751138868384332,0.439,0.4470557915681539,0.20993321390578878,3.03447831967358,11.25,0.4646807553227397,0.8192,0.3603739026958813,0.9668997431218015,0.9054924034634118,0.07950684844401096,0.8208972726557661,1.1504317641147395,2.028131551323308,0.005314684429497247,0.005992748557050759,0.10751760964031537,1289103.2962211494,7.336744128678825
Bldg_006_10St,ChiChi_1999_TCU068,10.0,3366909.3113988144,34.18399184750075,3.281079343997509,1.133043582854695,0.6893601308528857,0.345326480728823,0.8345073949971021,1676.2191738095921,336690.93113988143,51738376.4859165,57211205.11280589,0.7608497926193671,0.02384706204365683,0.512,0.6995040081872533,0.27990996478855884,5.758924443140322,18.89,0.7206483050886865,0.6206060606060606,0.3875138456908431,0.7518173860065913,1.3193289817200058,1.0359845906378036,0.7568629798649279,5.2868954273397355,4.552955055647738,0.054596604777478214,0.06006897483989729,1.3812359421272413,11747733.675238488,9.12865207506036
Bldg_040_5St,ChiChi_1999_TCU068_scaled_0.72g,5.0,886610.9492362948,19.765736699798776,1.0612910403555909,0.38285605262008715,0.2551718244840761,0.36074558067672874,0.8574015036543967,871.8839148829684,177322.18984725897,67561726.4654356,78967512.31225075,0.6389089160579486,0.024267970004537443,0.7168,0.9793056114621539,0.3918739507039827,11.287491908555028,18.89,0.7206483050886867,0.6206060606060606,1.223840793300816,2.8602386330907623,1.622388923143084,0.34241687959712,1.70736717815404,1.7100881021354735,1.4726892894377694,0.029226140889209,0.03389281403961114,0.4287954057602492,10580326.918277454,22.925043917231854
Bldg_016_7St,Loma_Prieta_1989_Corralitos_scaled_0.39g,7.0,911569.7535034107,29.227888440420674,1.3746005834113613,0.46292984498821277,0.2906324665083849,0.33677407864861714,0.8642017826515197,887.5698316126196,130224.25050048725,60830739.205434665,60830739.20543465,1.0,0.02701321079557354,0.3864,0.4116620618934086,0.2396404007189732,2.4907155508996683,11.41,0.6811214742642783,1.0778947368421052,0.467155452502107,0.8912453139558759,1.3704785912683923,0.21927915726611613,1.2089944422932375,1.2752642131257745,2.0181430704356416,0.014209037720080642,0.014441091424289716,0.2795320952686518,3667942.4453915297,9.641863503134338
Bldg_008_7St,San_Fernando_1971_Pacoima_scaled_1.20g,7.0,755228.8090866206,23.728064373864356,1.605643367380175,0.5589701143139352,0.3501038149948886,0.34812843603369453,0.8481740220485228,800.3533323288627,107889.82986951723,34861030.99909627,40000000.0,0.7430515499548134,0.032214554413775735,1.2,1.062742688536094,0.48583205637192123,20.75397680557232,9.42,0.461649004640927,0.28054794520547943,0.5286094164778992,2.9711062603353433,3.7694677189070944,0.33858466653926805,0.44050784706491597,5.723240518493789,3.4780609320907185,0.02253508074613742,0.030780082187426804,0.4336665419607465,4535547.738196436,24.286835800121775
Bldg_002_6St,San_Fernando_1971_Pacoima_scaled_1.20g,6.0,650483.7733847327,22.938348273347064,1.3796942775133207,0.4892396143506448,0.30631666469100405,0.35460001706495536,0.857522015391217,746.8628765256442,108413.96223078878,35753014.44204229,40000000.0,0.787650722102115,0.04779139732158818,1.2,1.062742688536094,0.48583205637192123,20.75397680557232,9.42,0.461649004640927,0.28054794520547943,0.7720367386203357,2.7481790060833005,2.9666873228236867,0.36467486200388743,0.6433639488502798,4.917855579026973,2.988621796307032,0.024298254528685528,0.03237861252882726,0.4413118740625165,5627604.2193449335,18.25376566319962
Bldg_025_6St,Northridge_1994_Sylmar_scaled_1.18g,6.0,1757236.410893677,25.206007389869953,1.499772555124449,0.5085192700648059,0.31318652089399057,0.33906425899533127,0.8984443167658247,1256.4947539012646,292872.7351489462,90287042.21106903,70659424.3390975,1.3333333333333333,0.058348096296313844,1.1802,1.163336475365919,0.4602469807713281,17.910741244853703,9.37,0.4931760280806554,0.8192,0.862675921547855,1.908691987613057,2.076726698938483,0.48232072609461185,0.7309573983628666,1.8307770448296494,3.041049178649802,0.040094582477762784,0.04479655677859519,0.6002948188202124,14922742.66676375,14.475318377288584
Bldg_005_5St,ChiChi_1999_TCU068,5.0,1054965.4097151533,19.818838538279376,0.8108817871991694,0.2855759554952941,0.18628453092568645,0.3521795161803908,0.8722298013627929,959.2561022795037,210993.08194303064,142976339.73852292,158130879.27603912,0.7604114451444064,0.038812025377841536,0.512,0.6995040081872533,0.27990996478855884,5.758924443140322,18.89,0.7206483050886865,0.6206060606060606,1.2193643764028383,1.086003243413379,1.162276738842493,0.19920363997037588,2.3815710476617937,1.3065966297642866,1.1252115372690403,0.017554903191415113,0.018217579387450156,0.2561615343372649,11418670.781866426,15.557501960845546
Bldg_032_3St,Friuli_1976_Tolmezzo,3.0,889774.2410912409,11.958446292640017,0.3812673573069689,0.14020888130339432,0.10215875831193638,0.3677442577139072,0.9141135992098178,901.8618153620312,296591.4136970803,373326647.5121846,395291334.35178196,0.8888683614801923,0.03380330511289547,0.352,0.21352777719546898,0.102872191600987,1.308741949374992,10.049999999999999,0.4278323224718693,0.3250793650793651,0.8085066228582555,0.6363167929294586,0.8131323605118262,0.029196979850208558,2.296893814938226,1.1728439214032735,0.8911607124588813,0.004092733437530881,0.0034770274172349195,0.0315760301414107,5478717.553351331,9.423980270481389
Bldg_003_7St,Northridge_1994_Sylmar_scaled_1.18g,7.0,1916270.4866929152,21.004371166760656,1.7280142136463181,0.5969958868135233,0.3709851306358629,0.34548088904534535,0.8517525842969699,1277.5712658214816,273752.92667041643,76957987.31765112,83542359.52837032,0.8423704513999704,0.03410275425336676,1.1802,1.163336475365919,0.4602469807713281,17.910741244853703,9.37,0.4931760280806554,0.8192,0.9538618523308339,2.368043605686456,3.7292603664945303,0.7075099467230357,0.808220515447241,2.109392350642478,3.503848758366077,0.06090571496672752,0.06517893164056339,0.9597025308668065,16339005.49163797,24.72935825296218
Bldg_016_7St,Friuli_1976_Tolmezzo_scaled_0.21g,7.0,911569.7535034107,29.227888440420674,1.3746005834113613,0.46292984498821277,0.2906324665083849,0.33677407864861714,0.8642017826515197,887.5698316126196,130224.25050048725,60830739.205434665,60830739.20543465,1.0,0.02701321079557354,0.2112,0.12811666631728136,0.0617233149605922,0.471147101774997,10.049999999999999,0.42783232247186925,0.3250793650793651,0.10499767892358308,0.5244050782964274,0.5368491989287533,0.04930214479284758,0.497148100963935,4.228507654048621,3.2129423402827255,0.0031936178254055154,0.0034594142757203134,0.06486572804036884,878668.5220180328,3.1846705135090425
Bldg_021_8St,ChiChi_1999_TCU068_scaled_0.72g,8.0,2522754.82118266,32.32951534566002,2.6102427070001735,0.9254001036349783,0.5728010687995481,0.35452645884355183,0.8357723193147679,1452.0498090500698,315344.3526478325,48088571.83372548,57616640.05790957,0.6692598452597174,0.02453858408069792,0.7168,0.9793056114621539,0.3918739507039827,11.287491908555028,18.89,0.7206483050886867,0.6206060606060606,0.6789818887106313,1.912016341592163,1.8497315507400425,1.149523629511995,0.9472403581342512,4.205957486865514,3.6220756901370126,0.05111903628323707,0.07244700005265843,1.6086413326245252,18015116.969864734,18.077130638842583
Bldg_023_4St,Loma_Prieta_1989_Corralitos_scaled_0.39g,4.0,766198.5056578394,14.085368853543702,0.6464204299712705,0.2384130320594705,0.16037881502662232,0.3688203853180608,0.8743349213046628,818.4828099282827,191549.62641445984,132243280.43540907,155581753.84682024,0.6999844411782463,0.030147286954925547,0.3864,0.4116620618934086,0.2396404007189732,2.4907155508996683,11.41,0.6811214742642783,1.0778947368421052,0.8528261012705156,1.1363052863056238,0.9917029049916234,0.08835747610175651,2.207106887346055,0.5997064535866279,0.9490530755464867,0.010226649903129591,0.011192234317633437,0.11277804573483119,6131739.4111601245,11.906174113264061
Bldg_002_6St,El_Centro_1940_NS,6.0,650483.7733847327,22.938348273347064,1.3796942775133207,0.4892396143506448,0.30631666469100405,0.35460001706495536,0.857522015391217,746.8628765256442,108413.96223078878,35753014.44204229,40000000.0,0.787650722102115,0.04779139732158818,0.348,0.546705574584446,0.18644040753129837,3.1070282308161543,13.060000000000002,0.534173757427226,0.7447272727272727,0.34167117873176456,0.8485454225974975,0.9922533969651344,0.16144872773275112,0.9818137319878293,1.8526168277156407,2.582856717182116,0.010753391452298616,0.013152811892448546,0.2170288889031541,1828537.9522133796,6.646165066229677
Bldg_031_7St,Imperial_Valley_1979_Array6_scaled_0.61g,7.0,856890.734760222,22.75669864505952,1.4911929430096265,0.5226822901820123,0.3255666176728036,0.3505128512257438,0.8443472679464323,850.595879853297,122412.96210860314,46041581.58392334,53788220.09784441,0.7119578041500756,0.04318599737886953,0.6145999999999999,0.6258781081954151,0.2939064994681046,5.947577506560213,11.25,0.46468075532273967,0.8192,0.35821356529212284,1.1800488762563417,1.4039150397636042,0.19791690400032774,0.5828401648098323,1.820303885509798,3.2090697235221897,0.014534860287114048,0.015426014302122364,0.2668902108552747,2636369.035121523,9.184946744910208
Bldg_034_4St,Kobe_1995_NS_scaled_1.17g,4.0,666777.4275900043,12.29923854005396,0.7869876091101675,0.2751374623816294,0.18176931440458607,0.3496083790858185,0.901114411902358,775.1404708390176,166694.35689750107,83823096.24972795,83823096.24972795,1.0,0.025909563676249067,1.1676,1.489885267133405,0.5504295453472083,19.04897040911142,12.780000000000001,0.8720606558868952,0.7728301886792452,3.206724396972081,2.622023761233651,1.8257823539892482,0.4939222910530565,2.7464237726722174,1.0183189278036837,0.9024459523515512,0.0733096598392199,0.075349663342747,0.6411068989834016,19420627.05123243,43.88492641870802
Bldg_029_10St,Northridge_1994_Sylmar,10.0,3306559.1027033487,40.85103354718929,2.8470338124293835,1.0055703560634366,0.6133007191000883,0.35319930226096613,0.8447518426005479,1671.293479517068,330655.91027033486,66673572.54055375,62546842.54886757,0.748278909461416,0.032311089590841974,0.843,0.8309546252613713,0.3287478434080909,9.138133288190668,9.37,0.4931760280806555,0.8192,0.3500718149633974,1.0791179014415497,1.5777343807729758,0.7044845305863879,0.41526905689608234,3.475383071813212,5.772855228810454,0.03146667457572361,0.03222153914937673,1.0174972824404158,9399153.168534363,11.077297029361127
Bldg_038_3St,El_Centro_1940_NS,3.0,670960.952016786,9.738279216538054,0.5814586032302643,0.21822895584713087,0.15751830854494958,0.37531297092307303,0.9074263975091055,780.28692130387,223653.65067226198,118926299.32987614,129961841.76984638,0.8301725754315881,0.058719762660169365,0.348,0.546705574584446,0.18644040753129837,3.1070282308161543,13.060000000000002,0.534173757427226,0.7447272727272727,0.7153357002660262,0.9581444357918047,0.7995851439746058,0.060076622253553334,2.0555623570862824,0.7807671674234506,1.088519597126559,0.010124239388410158,0.010765075679448483,0.07304134782008415,4541443.468098798,10.315996985582519
Bldg_015_10St,El_Centro_1940_NS_scaled_0.49g,10.0,2816481.9947992526,40.98256473151777,1.8319490809782595,0.6193726605439063,0.3773880973810691,0.3380949104836264,0.8478015197669436,1545.2565209657066,281648.1994799253,143070004.16746855,143070004.16746855,1.0,0.037694089189244176,0.4871999999999999,0.7653878044182246,0.26101657054381694,6.089775332399659,13.060000000000002,0.5341737574272261,0.7447272727272727,0.3598250807206348,1.3007682252238817,1.0886655945757073,0.30005452592515053,0.7385572264380846,2.4598925647901435,3.4295003367473322,0.014370290701702855,0.017590168656975935,0.41020192953042184,10313776.75841458,9.273115365039864
Bldg_003_7St,Kobe_1995_NS,7.0,1916270.4866929152,21.004371166760656,1.7280142136463181,0.5969958868135233,0.3709851306358629,0.34548088904534535,0.8517525842969699,1277.5712658214816,273752.92667041643,76957987.31765112,83542359.52837032,0.8423704513999704,0.03410275425336676,0.834,1.0642037622381462,0.3931639609622956,9.718862453628272,12.780000000000001,0.8720606558868959,0.7728301886792452,0.947071029593109,1.7977358415679028,1.8984008427354706,0.7024863630822957,1.135576774092457,2.235955891681027,1.9815298419682832,0.060472109289927696,0.057143110949461104,0.9359722365218579,13951677.834119577,16.629201059846793
Bldg_039_3St,Kobe_1995_NS_scaled_1.17g,3.0,532860.2944545313,11.890482304305188,0.4107129396322553,0.15876053972412202,0.11447839721976313,0.3865486679486486,0.8958001841302572,690.8953248416667,177620.09815151044,183096848.05044726,214400511.75447863,0.7079889087216464,0.03476921926039584,1.1676,1.489885267133405,0.5504295453472083,19.04897040911142,12.780000000000001,0.8720606558868952,0.7728301886792452,2.778104048458258,1.7631702193211451,1.7141788401143119,0.11644816094409913,2.3793285786727116,0.5314400830202523,0.4709683172376992,0.013584090565753264,0.01566017998483922,0.15423667495226448,13283562.70238143,37.143889694540924
Bldg_037_6St,Imperial_Valley_1979_Array6,6.0,1519801.1629553218,18.1313458662842,0.9220273617851668,0.32867711576859315,0.20663916498060184,0.3564721931160815,0.8535992240019256,1138.9912613079553,253300.19382588696,185099389.56536832,214716992.93877366,0.7241242719727287,0.047878458494656856,0.439,0.4470557915681539,0.20993321390578878,3.03447831967358,11.25,0.4646807553227397,0.8192,0.3647072502036846,0.9496947345667617,0.9117569081252958,0.07701175392200502,0.8307682236985982,1.1255216818666587,1.9842168009406398,0.007150899069368402,0.007040770418141925,0.10649203787832291,4533970.366715031,7.403345850434141
Bldg_026_8St,Northridge_1994_Sylmar,8.0,1015166.0411593535,27.05742871588174,1.3951200061550888,0.48102600867032974,0.2939048899595255,0.3447918505563,0.8676064061736877,938.4905756798182,126895.75514491918,72720867.3625144,62594538.81860429,1.073553100159606,0.03644826883488745,0.843,0.8309546252613713,0.3287478434080909,9.138133288190668,9.37,0.4931760280806555,0.8192,0.689173375396263,1.7128610311834254,2.1707138317220003,0.3332166146546151,0.8175247632221389,1.703027351263536,2.8288479705403007,0.025650824047319103,0.026172207876799008,0.4576593447551078,6073625.891359029,16.9260082185649
Bldg_012_9St,El_Centro_1940_NS,9.0,2233538.9192729555,32.21400348906792,2.044992330417825,0.6938026305909998,0.4232174107613456,0.33926906241709215,0.8677249013184531,1392.155644429548,248170.99103032838,85201688.07554445,70380243.16449313,1.161922715813221,0.03024827774377832,0.348,0.546705574584446,0.18644040753129837,3.1070282308161543,13.060000000000002,0.534173757427226,0.7447272727272727,0.3847225677278412,0.8675626766375227,1.197015103594582,0.4010699265701137,1.1055246199075897,2.7459613811762784,3.8283279588036065,0.02483077933267926,0.02601340929021048,0.5212140459830348,7660389.406649901,8.62804055023778
Bldg_022_7St,San_Fernando_1971_Pacoima_scaled_1.20g,7.0,1284556.1704486806,22.23148050221301,1.98084884368781,0.6726415516435851,0.4158103425373049,0.3395723776637629,0.8648236794908523,1053.9993329410158,183508.02434981152,41197991.83998627,41197991.83998628,1.0,0.040533046747695714,1.2,1.062742688536094,0.48583205637192123,20.75397680557232,9.42,0.461649004640927,0.28054794520547943,0.7136302464474137,1.5068700305518636,2.239676746568095,0.6955082850395469,0.5946918720395115,7.060642851035651,4.290811468831227,0.05941939202290401,0.06436936150456118,0.8720999546308418,8422200.846544636,12.64861597030212
Bldg_028_4St,Kobe_1995_NS_scaled_0.50g,4.0,1124368.770359385,16.14633182447185,0.7820760057987548,0.27845282962298024,0.18452810965809507,0.3560431819393168,0.8976479800932551,1004.6329457035733,281092.19258984627,139609134.84546733,139609134.84546733,1.0,0.03511402197103145,0.5004,0.638522257342888,0.23589837657737536,3.4987904833061783,12.780000000000001,0.8720606558868951,0.7728301886792452,1.1854172627091435,0.9749811915795792,0.8532007795462576,0.18047037368902796,2.3689393739191518,1.0119635817220216,0.8968137715184216,0.019010265043297263,0.01973225510970543,0.22780019540491867,12178542.193954855,14.909333076906446
Bldg_020_5St,Friuli_1976_Tolmezzo_scaled_0.21g,5.0,431577.0521504538,15.320911780484215,0.7130741434112638,0.25501056678852646,0.16467834084054334,0.3576213906292907,0.8673366722282386,611.8190943589842,86315.41043009076,75660470.46042758,83114761.34278658,0.7757831833380477,0.058341659875327925,0.2112,0.12811666631728136,0.0617233149605922,0.471147101774997,10.049999999999999,0.42783232247186925,0.3250793650793651,0.26850728559921355,0.47575084666641326,0.3435813801383108,0.033866982633299306,1.2713413143902157,2.1935386247514463,1.666714051176322,0.0038701699251673665,0.003940825640193785,0.044057024520249496,1003644.686878397,4.737149356950851
Bldg_017_6St,Imperial_Valley_1979_Array6_scaled_0.61g,6.0,646461.7617538249,22.924539139666617,1.3489350259407027,0.48507097650948133,0.3037321310675228,0.3595955084428243,0.8461101879887595,739.5795310614494,107743.62695897081,36385927.280900784,42481912.65457106,0.7130079606707943,0.04463404657559655,0.6145999999999999,0.6258781081954151,0.2939064994681046,5.947577506560213,11.25,0.46468075532273967,0.8192,0.314470736561583,1.521283365408234,1.4897052350228348,0.14214675751091915,0.5116673227490774,1.6466492015877718,2.9029285385486054,0.010392433504519849,0.012906615676629412,0.1982751025516855,1789885.5501385417,10.721439693907667
Bldg_001_9St,Imperial_Valley_1979_Array6,9.0,1527742.1397965779,38.35519513262496,2.1413036512544052,0.7346964083904504,0.4502992706525202,0.3431070637553226,0.845007649463895,1136.201476207652,169749.1266440642,50592313.74146908,55675323.882297106,0.8174052780878655,0.05395655297064335,0.439,0.4470557915681539,0.20993321390578878,3.03447831967358,11.25,0.4646807553227397,0.8192,0.191177081152383,0.48727371506909994,0.915327192073861,0.21805360377097222,0.4354831005749043,2.6138960586601625,4.608117781351162,0.008648013976055914,0.010961475700018165,0.2785272720865759,2425641.4553618645,4.715282525220677
Bldg_029_10St,ChiChi_1999_TCU068_scaled_0.31g,10.0,3306559.1027033487,40.85103354718929,2.8470338124293835,1.0055703560634366,0.6133007191000883,0.35319930226096613,0.8447518426005479,1671.293479517068,330655.91027033486,66673572.54055375,62546842.54886757,0.748278909461416,0.032311089590841974,0.3072,0.4197024049123519,0.1679459788731353,2.073212799530516,18.89,0.7206483050886867,0.6206060606060606,0.2888745142480428,0.5247054649614107,0.9172143589364425,0.5816052352027008,0.9403467260678476,4.58750565479344,3.950656363618329,0.025965873128100336,0.0302525076476579,0.7086608920303841,9219211.748139761,6.272776808483334
Bldg_023_4St,San_Fernando_1971_Pacoima,4.0,766198.5056578394,14.085368853543702,0.6464204299712705,0.2384130320594705,0.16037881502662232,0.3688203853180608,0.8743349213046628,818.4828099282827,191549.62641445984,132243280.43540907,155581753.84682024,0.6999844411782463,0.030147286954925547,1.17,1.0361741213226916,0.47368625496262196,19.729249200797177,9.42,0.461649004640927,0.28054794520547943,1.6242772533082652,4.456150369598058,3.283487909836941,0.16856710726934784,1.3882711566737311,2.3041353216749387,1.400242226178002,0.0194774934660819,0.023079237608886978,0.22889194247351113,12644112.588223968,37.330460301676204
Bldg_018_10St,ChiChi_1999_TCU068,10.0,2641541.8673443226,33.10622970315683,2.979394789620447,0.9999769202777022,0.6053898786112969,0.33563088844801664,0.8685081886935473,1514.6619235213475,264154.18673443224,53343084.94813778,41033142.2677983,1.3333333333333333,0.03095844509284535,0.512,0.6995040081872533,0.27990996478855884,5.758924443140322,18.89,0.7206483050886865,0.6206060606060606,0.4593831476839184,0.9204219192686048,1.5017702335600467,1.0125253530423917,0.8972327103201532,4.800782619993885,4.134325673955187,0.06501722498541285,0.07162090924704025,1.2430002726139218,11385144.620493032,9.026982595476971
Bldg_016_7St,Northridge_1994_Sylmar_scaled_0.51g,7.0,911569.7535034107,29.227888440420674,1.3746005834113613,0.46292984498821277,0.2906324665083849,0.33677407864861714,0.8642017826515197,887.5698316126196,130224.25050048725,60830739.205434665,60830739.20543465,1.0,0.02701321079557354,0.5057999999999999,0.498572775156823,0.1972487060448539,3.289727983748639,9.37,0.49317602808065547,0.8192,0.4354763423417637,1.0781180156360475,1.5362099803221345,0.20442749875104113,0.8609654850568679,1.6779792277970718,2.7872412792670347,0.01324548336403922,0.013584091919703932,0.27510928301009513,3450270.195684523,10.732697072204955
Bldg_004_9St,Loma_Prieta_1989_Corralitos_scaled_0.90g,9.0,1948649.445047211,34.52008614666971,1.8669862587577561,0.6258111713455994,0.3829180140447785,0.3351985952815731,0.8546009371985288,1290.4718679648695,216516.60500524566,87950131.45529062,87950131.45529062,1.0,0.04849082359697768,0.9015999999999998,0.9605448110846201,0.5591609350109363,13.560562443787077,11.41,0.6811214742642782,1.0778947368421052,0.6542576728739522,1.587960898600557,2.139502635915371,0.5662807456391575,0.7256629024777643,1.7320673299022151,2.7410474185598166,0.03167384074143569,0.03418896637499165,0.7051416811346961,11533253.16886351,11.894518929077467
